city,city_development_index,relevent_experience,education_level,experience,company_size,last_new_job,training_hours,target,gender_Male,gender_Other,gender_Unknown,enrolled_university_Part time course,enrolled_university_Unknown,enrolled_university_no_enrollment,major_discipline_Business Degree,major_discipline_Humanities,major_discipline_No Major,major_discipline_Other,major_discipline_STEM,major_discipline_Unknown,company_type_Funded Startup,company_type_NGO,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd,company_type_Unknown,training_intensity,edu_vs_exp_ratio,career_stability,seniority_score,edu_exp_interaction,stem_flag
0.2325817451446533,0.887,1,2.0,7.0,3.0,1.0,33,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.125,0.25,1.5,6.209,14.0,1
0.12121923798352167,0.91,1,3.0,14.0,3.0,4.0,60,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.2,0.6,12.74,42.0,1
0.13754229116288766,0.802,1,2.0,10.0,0.0,5.0,14,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2727272727272727,0.18181818181818182,0.0,8.02,20.0,0
0.1765770705654599,0.884,0,3.0,3.0,0.0,0.0,22,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.5,0.75,0.0,2.652,9.0,1
0.3281828305722102,0.698,1,2.0,19.0,3.0,5.0,24,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,0.1,0.5,13.261999999999999,38.0,1
0.12121923798352167,0.91,1,2.0,14.0,3.0,2.0,40,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6666666666666665,0.13333333333333333,1.0,12.74,28.0,1
0.1449380138327026,0.6659999999999999,0,2.0,21.0,2.0,1.0,64,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.909090909090909,0.09090909090909091,1.0,13.985999999999999,42.0,1
0.12121923798352167,0.91,1,2.0,9.0,7.0,1.0,56,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6,0.2,3.5,8.19,18.0,1
0.13754229116288766,0.802,1,3.0,16.0,4.0,4.0,46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.7058823529411766,0.17647058823529413,0.8,12.832,48.0,1
0.5890990651932976,0.624,0,2.0,6.0,3.0,0.0,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7142857142857142,0.2857142857142857,3.0,3.7439999999999998,12.0,1
0.2325817451446533,0.887,0,2.0,15.0,3.0,5.0,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.125,0.5,13.305,30.0,0
0.1055304933545208,0.897,1,3.0,2.0,2.0,1.0,45,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,1.0,1.0,1.794,6.0,1
0.5890990651932976,0.624,1,2.0,5.0,0.0,2.0,144,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.3333333333333333,0.0,3.12,10.0,1
0.21253034581309455,0.92,1,2.0,21.0,3.0,5.0,50,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.272727272727273,0.09090909090909091,0.5,19.32,42.0,1
0.21253034581309455,0.92,1,2.0,6.0,2.0,1.0,29,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.142857142857143,0.2857142857142857,1.0,5.5200000000000005,12.0,1
0.08667144268643122,0.925,1,3.0,14.0,4.0,4.0,112,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.466666666666667,0.2,0.8,12.950000000000001,42.0,0
0.5633843969915623,0.55,0,1.0,7.0,3.0,0.0,86,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.75,0.125,3.0,3.8500000000000005,7.0,0
0.21253034581309455,0.92,1,3.0,21.0,7.0,1.0,22,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.13636363636363635,3.5,19.32,63.0,0
0.1837699659417797,0.804,1,3.0,4.0,2.0,4.0,148,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.6,0.6,0.4,3.216,12.0,1
0.4771788088374282,0.5579999999999999,0,2.0,1.0,3.0,1.0,92,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,1.0,1.5,0.5579999999999999,2.0,1
0.10448910348427509,0.836,1,3.0,21.0,3.0,1.0,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22727272727272727,0.13636363636363635,1.5,17.556,63.0,1
0.08667144268643122,0.925,1,2.0,6.0,2.0,1.0,112,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.2857142857142857,1.0,5.550000000000001,12.0,1
0.12121923798352167,0.91,1,2.0,9.0,2.0,5.0,94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.4,0.2,0.3333333333333333,8.19,18.0,1
0.16654512516216194,0.8270000000000001,1,2.0,15.0,3.0,1.0,114,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.125,0.125,1.5,12.405000000000001,30.0,1
0.1021397400963342,0.926,1,3.0,21.0,2.0,5.0,17,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7727272727272727,0.13636363636363635,0.3333333333333333,19.446,63.0,1
0.24164557530227906,0.92,1,2.0,4.0,3.0,4.0,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.4,0.6,3.68,8.0,0
0.09681344420264924,0.924,0,2.0,5.0,3.0,0.0,55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.166666666666666,0.3333333333333333,3.0,4.62,10.0,0
0.24164557530227906,0.92,1,2.0,3.0,7.0,1.0,26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.5,0.5,3.5,2.7600000000000002,6.0,1
0.4771788088374282,0.5579999999999999,1,1.0,6.0,0.0,1.0,30,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.285714285714286,0.14285714285714285,0.0,3.348,6.0,0
0.13023473776826403,0.855,1,3.0,16.0,5.0,1.0,192,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.294117647058824,0.17647058823529413,2.5,13.68,48.0,1
0.5890990651932976,0.624,0,2.0,0.0,3.0,0.0,30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,2.0,3.0,0.0,0.0,1
0.24164557530227906,0.92,1,2.0,12.0,4.0,5.0,24,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8461538461538463,0.15384615384615385,0.6666666666666666,11.040000000000001,24.0,1
0.21253034581309455,0.92,0,2.0,21.0,3.0,5.0,17,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7727272727272727,0.09090909090909091,0.5,19.32,42.0,1
0.21253034581309455,0.92,1,3.0,21.0,3.0,1.0,28,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2727272727272727,0.13636363636363635,1.5,19.32,63.0,1
0.25643879906582007,0.754,1,3.0,4.0,2.0,4.0,82,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.4,0.6,0.4,3.016,12.0,1
0.12121923798352167,0.91,1,3.0,21.0,3.0,5.0,30,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3636363636363635,0.13636363636363635,0.5,19.11,63.0,1
0.2876909510081897,0.764,1,3.0,3.0,3.0,3.0,43,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.75,0.75,0.75,2.292,9.0,1
0.09995408432052044,0.893,1,2.0,9.0,3.0,5.0,70,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.2,0.5,8.037,18.0,1
0.1021397400963342,0.926,1,3.0,21.0,2.0,1.0,50,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.272727272727273,0.13636363636363635,1.0,19.446,63.0,1
0.12121923798352167,0.91,1,2.0,6.0,4.0,3.0,125,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.857142857142858,0.2857142857142857,1.0,5.46,12.0,1
0.5890990651932976,0.624,1,3.0,7.0,5.0,5.0,17,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.125,0.375,0.8333333333333334,4.368,21.0,1
0.08667144268643122,0.925,1,0.0,7.0,0.0,1.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.25,0.0,0.0,6.4750000000000005,0.0,0
0.10780262342006705,0.899,1,2.0,21.0,3.0,2.0,83,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.772727272727273,0.09090909090909091,1.0,18.879,42.0,1
0.21253034581309455,0.92,1,2.0,21.0,3.0,2.0,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.09090909090909091,1.0,19.32,42.0,1
0.3770842347942151,0.789,0,2.0,1.0,7.0,1.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,1.0,3.5,0.789,2.0,1
0.10780262342006705,0.899,1,2.0,15.0,0.0,5.0,45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.8125,0.125,0.0,13.485,30.0,0
0.5890990651932976,0.624,0,2.0,19.0,3.0,1.0,46,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,0.1,1.5,11.856,38.0,1
0.5890990651932976,0.624,0,2.0,2.0,5.0,1.0,17,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.666666666666667,0.6666666666666666,2.5,1.248,4.0,1
0.5890990651932976,0.624,1,2.0,13.0,3.0,3.0,77,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,0.14285714285714285,0.75,8.112,26.0,1
0.24164557530227906,0.92,1,1.0,21.0,0.0,3.0,67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0454545454545454,0.045454545454545456,0.0,19.32,21.0,0
0.2264656466135978,0.698,0,2.0,4.0,3.0,1.0,25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.4,1.5,2.792,8.0,1
0.13754229116288766,0.802,1,2.0,11.0,5.0,1.0,174,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.5,0.16666666666666666,2.5,8.822000000000001,22.0,1
0.5890990651932976,0.624,0,2.0,0.0,3.0,0.0,308,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,308.0,2.0,3.0,0.0,0.0,1
0.11208364474709248,0.913,1,2.0,15.0,0.0,3.0,9,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5625,0.125,0.0,13.695,30.0,1
0.21253034581309455,0.92,0,2.0,2.0,3.0,0.0,42,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.6666666666666666,3.0,1.84,4.0,1
0.5890990651932976,0.624,0,1.0,2.0,3.0,0.0,100,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,33.333333333333336,0.3333333333333333,3.0,1.248,2.0,0
0.3281828305722102,0.698,0,2.0,2.0,0.0,1.0,98,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.666666666666664,0.6666666666666666,0.0,1.396,4.0,1
0.3171884881398127,0.7659999999999999,0,2.0,4.0,3.0,2.0,168,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.6,0.4,1.0,3.0639999999999996,8.0,1
0.24164557530227906,0.92,1,2.0,14.0,0.0,1.0,90,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.13333333333333333,0.0,12.88,28.0,1
0.21253034581309455,0.92,1,2.0,21.0,7.0,5.0,143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.5,0.09090909090909091,1.1666666666666667,19.32,42.0,1
0.1021397400963342,0.926,0,1.0,3.0,3.0,0.0,74,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.5,0.25,3.0,2.778,3.0,0
0.31646004610900863,0.698,1,3.0,21.0,2.0,1.0,89,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.045454545454546,0.13636363636363635,1.0,14.658,63.0,1
0.26693011051718696,0.762,1,2.0,19.0,3.0,1.0,64,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,0.1,1.5,14.478,38.0,1
0.21253034581309455,0.92,1,2.0,5.0,7.0,1.0,16,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6666666666666665,0.3333333333333333,3.5,4.6000000000000005,10.0,1
0.4771788088374282,0.5579999999999999,1,2.0,3.0,0.0,0.0,61,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25,0.5,0.0,1.674,6.0,1
0.1055304933545208,0.897,1,3.0,8.0,2.0,1.0,27,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.3333333333333333,1.0,7.176,24.0,1
0.12121923798352167,0.91,1,3.0,0.0,5.0,1.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,3.0,2.5,0.0,0.0,1
0.21253034581309455,0.92,1,2.0,11.0,2.0,1.0,31,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5833333333333335,0.16666666666666666,1.0,10.120000000000001,22.0,1
0.2325817451446533,0.887,1,2.0,15.0,5.0,3.0,107,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.6875,0.125,1.25,13.305,30.0,1
0.25643879906582007,0.754,1,2.0,21.0,2.0,5.0,134,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.090909090909091,0.09090909090909091,0.3333333333333333,15.834,42.0,1
0.21253034581309455,0.92,1,2.0,6.0,5.0,1.0,84,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.2857142857142857,2.5,5.5200000000000005,12.0,1
0.23651586227738208,0.745,0,2.0,3.0,3.0,0.0,91,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.75,0.5,3.0,2.235,6.0,1
0.21253034581309455,0.92,1,2.0,21.0,3.0,1.0,112,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.090909090909091,0.09090909090909091,1.5,19.32,42.0,1
0.259496180447505,0.727,0,2.0,4.0,3.0,1.0,44,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.8,0.4,1.5,2.908,8.0,1
0.21253034581309455,0.92,1,3.0,21.0,2.0,5.0,59,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.6818181818181817,0.13636363636363635,0.3333333333333333,19.32,63.0,1
0.12121923798352167,0.91,1,2.0,21.0,3.0,2.0,161,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.318181818181818,0.09090909090909091,1.0,19.11,42.0,1
0.21253034581309455,0.92,1,2.0,21.0,7.0,4.0,72,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.272727272727273,0.09090909090909091,1.4,19.32,42.0,0
0.21253034581309455,0.92,1,2.0,4.0,2.0,1.0,39,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.8,0.4,1.0,3.68,8.0,1
0.12098738298179221,0.866,0,3.0,5.0,4.0,1.0,103,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.166666666666668,0.5,2.0,4.33,15.0,1
0.5890990651932976,0.624,0,2.0,2.0,3.0,0.0,39,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.6666666666666666,3.0,1.248,4.0,1
0.21253034581309455,0.92,1,2.0,21.0,2.0,1.0,84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.8181818181818183,0.09090909090909091,1.0,19.32,42.0,0
0.21253034581309455,0.92,1,2.0,4.0,3.0,1.0,27,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4,0.4,1.5,3.68,8.0,1
0.3171884881398127,0.7659999999999999,1,2.0,6.0,5.0,2.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.714285714285714,0.2857142857142857,1.6666666666666667,4.595999999999999,12.0,1
0.21253034581309455,0.92,1,2.0,21.0,3.0,1.0,28,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2727272727272727,0.09090909090909091,1.5,19.32,42.0,1
0.21253034581309455,0.92,1,2.0,21.0,5.0,5.0,33,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0.09090909090909091,0.8333333333333334,19.32,42.0,1
0.21253034581309455,0.92,1,2.0,5.0,2.0,1.0,92,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.333333333333334,0.3333333333333333,1.0,4.6000000000000005,10.0,1
0.1055304933545208,0.897,0,2.0,6.0,3.0,1.0,17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4285714285714284,0.2857142857142857,1.5,5.382,12.0,1
0.12121923798352167,0.91,1,2.0,15.0,3.0,1.0,51,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.1875,0.125,1.5,13.65,30.0,1
0.21253034581309455,0.92,1,2.0,4.0,3.0,1.0,35,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.4,1.5,3.68,8.0,1
0.21253034581309455,0.92,1,2.0,3.0,3.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.5,3.0,2.7600000000000002,6.0,1
0.1021397400963342,0.926,0,1.0,2.0,3.0,2.0,23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.666666666666667,0.3333333333333333,1.0,1.852,2.0,0
0.1021397400963342,0.926,1,2.0,19.0,7.0,5.0,41,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.05,0.1,1.1666666666666667,17.594,38.0,1
0.09995408432052044,0.893,1,3.0,18.0,0.0,1.0,21,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.105263157894737,0.15789473684210525,0.0,16.074,54.0,1
0.5890990651932976,0.624,1,3.0,4.0,2.0,1.0,35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.6,1.0,2.496,12.0,1
0.3017459584078402,0.767,0,2.0,10.0,3.0,0.0,52,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.7272727272727275,0.18181818181818182,3.0,7.67,20.0,1
0.21253034581309455,0.92,1,2.0,19.0,5.0,1.0,68,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4,0.1,2.5,17.48,38.0,1
0.5633843969915623,0.55,1,2.0,5.0,3.0,1.0,228,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,0.3333333333333333,1.5,2.75,10.0,1
0.12121923798352167,0.91,0,3.0,4.0,3.0,1.0,50,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.6,1.5,3.64,12.0,1
0.21253034581309455,0.92,1,3.0,11.0,4.0,3.0,122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.166666666666666,0.25,1.0,10.120000000000001,33.0,1
