city,city_development_index,relevent_experience,company_size,last_new_job,training_hours,enrolled_university_no_enrollment,major_discipline_STEM,major_discipline_Unknown,company_type_Funded Startup,company_type_Public Sector,company_type_Unknown,career_stability,edu_exp_interaction,stem_flag,target
0.09995408432052044,0.893,1,1.0,2.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,18.0,0,0.0
0.2876909510081897,0.764,1,0.0,1.0,12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1,0.0
0.21253034581309455,0.92,1,3.0,5.0,65,1.0,1.0,0.0,0.0,0.0,1.0,0.5,51.0,1,1.0
0.3017459584078402,0.767,1,3.0,0.0,14,1.0,1.0,0.0,0.0,0.0,0.0,3.0,36.0,1,0.0
0.21253034581309455,0.92,0,3.0,1.0,49,0.0,1.0,0.0,0.0,0.0,1.0,1.5,6.0,1,0.0
0.12495304078235045,0.878,1,2.0,5.0,25,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,63.0,1,0.0
0.5890990651932976,0.624,1,3.0,1.0,82,0.0,1.0,0.0,0.0,0.0,0.0,1.5,8.0,1,1.0
0.10290471401923681,0.939,1,3.0,5.0,77,1.0,1.0,0.0,0.0,0.0,0.0,0.5,21.0,1,1.0
0.1021397400963342,0.926,1,7.0,2.0,6,1.0,1.0,0.0,0.0,0.0,0.0,2.3333333333333335,24.0,1,1.0
0.13023473776826403,0.855,1,1.0,3.0,81,0.0,1.0,0.0,0.0,0.0,0.0,0.25,8.0,1,0.0
0.5890990651932976,0.624,1,1.0,3.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.25,15.0,1,1.0
0.13617579949303815,0.7959999999999999,0,5.0,1.0,53,0.0,0.0,1.0,0.0,0.0,1.0,2.5,4.0,0,0.0
0.26693011051718696,0.762,1,6.0,5.0,15,1.0,1.0,0.0,0.0,0.0,0.0,1.0,63.0,1,0.0
0.25643879906582007,0.754,1,3.0,3.0,28,1.0,1.0,0.0,0.0,0.0,0.0,0.75,10.0,1,0.0
0.48511180539030174,0.479,0,3.0,3.0,11,0.0,0.0,0.0,0.0,0.0,1.0,0.75,6.0,0,1.0
0.5890990651932976,0.624,0,7.0,4.0,24,1.0,1.0,0.0,0.0,0.0,0.0,1.4,42.0,1,0.0
0.21253034581309455,0.92,1,3.0,4.0,39,1.0,1.0,0.0,0.0,0.0,0.0,0.6,14.0,1,0.0
0.12121923798352167,0.91,1,3.0,1.0,53,1.0,1.0,0.0,0.0,0.0,0.0,1.5,4.0,1,0.0
0.1449380138327026,0.6659999999999999,1,2.0,2.0,84,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,22.0,1,1.0
0.5890990651932976,0.624,0,3.0,4.0,29,1.0,1.0,0.0,0.0,0.0,1.0,0.6,8.0,1,1.0
0.2325817451446533,0.887,0,7.0,1.0,14,1.0,0.0,0.0,0.0,1.0,0.0,3.5,84.0,0,0.0
0.21253034581309455,0.92,1,7.0,1.0,28,1.0,0.0,0.0,0.0,0.0,0.0,3.5,10.0,0,0.0
0.5890990651932976,0.624,0,3.0,0.0,75,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,0,0.0
0.24164557530227906,0.92,1,2.0,1.0,30,1.0,1.0,0.0,0.0,0.0,0.0,1.0,28.0,1,0.0
0.5890990651932976,0.624,1,7.0,4.0,154,0.0,1.0,0.0,0.0,0.0,0.0,1.4,26.0,1,0.0
0.13023473776826403,0.855,1,2.0,4.0,85,1.0,1.0,0.0,0.0,0.0,0.0,0.4,20.0,1,0.0
0.1765770705654599,0.884,0,4.0,2.0,54,1.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,42.0,0,0.0
0.5890990651932976,0.624,1,3.0,0.0,11,0.0,1.0,0.0,0.0,0.0,1.0,3.0,10.0,1,1.0
0.25643879906582007,0.754,0,5.0,3.0,8,0.0,1.0,0.0,0.0,0.0,0.0,1.25,12.0,1,0.0
0.2070543054752894,0.903,1,2.0,1.0,11,1.0,0.0,0.0,1.0,0.0,0.0,1.0,24.0,0,0.0
0.21253034581309455,0.92,1,3.0,1.0,162,1.0,0.0,0.0,0.0,0.0,0.0,1.5,4.0,0,0.0
0.13023473776826403,0.855,1,2.0,1.0,63,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,1,0.0
0.1055304933545208,0.897,0,3.0,1.0,29,0.0,1.0,0.0,0.0,0.0,1.0,1.5,4.0,1,1.0
0.5890990651932976,0.624,1,3.0,1.0,64,0.0,1.0,0.0,0.0,0.0,1.0,1.5,12.0,1,1.0
0.13023473776826403,0.855,1,2.0,2.0,8,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,33.0,1,0.0
0.5890990651932976,0.624,0,3.0,0.0,280,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,0,1.0
0.21253034581309455,0.92,1,3.0,2.0,18,1.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0,0.0
0.21253034581309455,0.92,1,3.0,1.0,32,1.0,0.0,0.0,0.0,0.0,1.0,1.5,10.0,0,1.0
0.5890990651932976,0.624,1,3.0,1.0,69,0.0,1.0,0.0,0.0,0.0,1.0,1.5,15.0,1,0.0
0.24164557530227906,0.92,0,2.0,1.0,336,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0
0.21253034581309455,0.92,1,0.0,3.0,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0.0
0.21253034581309455,0.92,0,3.0,1.0,41,1.0,0.0,1.0,0.0,0.0,1.0,1.5,10.0,0,0.0
0.09681344420264924,0.924,0,3.0,0.0,20,1.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,0,0.0
0.2325817451446533,0.887,1,3.0,1.0,33,0.0,1.0,0.0,0.0,0.0,1.0,1.5,14.0,1,0.0
0.12121923798352167,0.91,1,3.0,4.0,60,1.0,1.0,0.0,0.0,0.0,0.0,0.6,42.0,1,0.0
0.13754229116288766,0.802,1,0.0,5.0,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0.0
0.1765770705654599,0.884,0,0.0,0.0,22,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,1,0.0
0.3281828305722102,0.698,1,3.0,5.0,24,0.0,1.0,0.0,0.0,0.0,1.0,0.5,38.0,1,0.0
0.12121923798352167,0.91,1,3.0,2.0,40,0.0,1.0,0.0,0.0,0.0,0.0,1.0,28.0,1,0.0
0.1449380138327026,0.6659999999999999,0,2.0,1.0,64,1.0,1.0,0.0,0.0,0.0,0.0,1.0,42.0,1,1.0
0.12121923798352167,0.91,1,7.0,1.0,56,1.0,1.0,0.0,0.0,0.0,0.0,3.5,18.0,1,0.0
0.13754229116288766,0.802,1,4.0,4.0,46,0.0,1.0,0.0,0.0,0.0,0.0,0.8,48.0,1,0.0
0.5890990651932976,0.624,0,3.0,0.0,12,0.0,1.0,0.0,0.0,0.0,1.0,3.0,12.0,1,0.0
0.2325817451446533,0.887,0,3.0,5.0,12,1.0,0.0,0.0,0.0,0.0,1.0,0.5,30.0,0,0.0
0.1055304933545208,0.897,1,2.0,1.0,45,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1,0.0
0.5890990651932976,0.624,1,0.0,2.0,144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1,1.0
0.21253034581309455,0.92,1,3.0,5.0,50,1.0,1.0,0.0,0.0,1.0,0.0,0.5,42.0,1,1.0
0.21253034581309455,0.92,1,2.0,1.0,29,1.0,1.0,0.0,1.0,0.0,0.0,1.0,12.0,1,0.0
0.08667144268643122,0.925,1,4.0,4.0,112,1.0,0.0,0.0,0.0,1.0,0.0,0.8,42.0,0,0.0
0.5633843969915623,0.55,0,3.0,0.0,86,1.0,0.0,1.0,0.0,0.0,1.0,3.0,7.0,0,1.0
0.21253034581309455,0.92,1,7.0,1.0,22,1.0,0.0,0.0,0.0,0.0,0.0,3.5,63.0,0,0.0
0.1837699659417797,0.804,1,2.0,4.0,148,1.0,1.0,0.0,0.0,0.0,0.0,0.4,12.0,1,0.0
0.4771788088374282,0.5579999999999999,0,3.0,1.0,92,1.0,1.0,0.0,0.0,0.0,1.0,1.5,2.0,1,0.0
0.10448910348427509,0.836,1,3.0,1.0,5,1.0,1.0,0.0,0.0,0.0,0.0,1.5,63.0,1,0.0
0.08667144268643122,0.925,1,2.0,1.0,112,1.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,1,0.0
0.12121923798352167,0.91,1,2.0,5.0,94,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,18.0,1,0.0
0.16654512516216194,0.8270000000000001,1,3.0,1.0,114,1.0,1.0,0.0,0.0,0.0,0.0,1.5,30.0,1,0.0
0.1021397400963342,0.926,1,2.0,5.0,17,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,63.0,1,0.0
0.24164557530227906,0.92,1,3.0,4.0,11,1.0,0.0,0.0,0.0,0.0,0.0,0.6,8.0,0,0.0
0.09681344420264924,0.924,0,3.0,0.0,55,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,0,0.0
0.24164557530227906,0.92,1,7.0,1.0,26,0.0,1.0,0.0,0.0,0.0,0.0,3.5,6.0,1,0.0
0.4771788088374282,0.5579999999999999,1,0.0,1.0,30,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0,0.0
0.13023473776826403,0.855,1,5.0,1.0,192,1.0,1.0,0.0,0.0,0.0,0.0,2.5,48.0,1,0.0
0.5890990651932976,0.624,0,3.0,0.0,30,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1,0.0
0.24164557530227906,0.92,1,4.0,5.0,24,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,24.0,1,0.0
0.21253034581309455,0.92,0,3.0,5.0,17,1.0,1.0,0.0,0.0,0.0,1.0,0.5,42.0,1,0.0
0.21253034581309455,0.92,1,3.0,1.0,28,1.0,1.0,0.0,0.0,0.0,0.0,1.5,63.0,1,0.0
0.25643879906582007,0.754,1,2.0,4.0,82,0.0,1.0,0.0,0.0,0.0,0.0,0.4,12.0,1,0.0
0.12121923798352167,0.91,1,3.0,5.0,30,1.0,1.0,0.0,0.0,0.0,0.0,0.5,63.0,1,0.0
0.2876909510081897,0.764,1,3.0,3.0,43,0.0,1.0,0.0,0.0,0.0,1.0,0.75,9.0,1,1.0
0.09995408432052044,0.893,1,3.0,5.0,70,1.0,1.0,0.0,0.0,0.0,0.0,0.5,18.0,1,0.0
0.1021397400963342,0.926,1,2.0,1.0,50,1.0,1.0,0.0,0.0,0.0,0.0,1.0,63.0,1,0.0
0.12121923798352167,0.91,1,4.0,3.0,125,1.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,1,0.0
0.5890990651932976,0.624,1,5.0,5.0,17,1.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,21.0,1,1.0
0.08667144268643122,0.925,1,0.0,1.0,34,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0.10780262342006705,0.899,1,3.0,2.0,83,0.0,1.0,0.0,0.0,0.0,0.0,1.0,42.0,1,1.0
0.21253034581309455,0.92,1,3.0,2.0,6,1.0,1.0,0.0,1.0,0.0,0.0,1.0,42.0,1,0.0
0.3770842347942151,0.789,0,7.0,1.0,3,0.0,1.0,0.0,0.0,0.0,0.0,3.5,2.0,1,0.0
0.10780262342006705,0.899,1,0.0,5.0,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0,0.0
0.5890990651932976,0.624,0,3.0,1.0,46,0.0,1.0,0.0,0.0,0.0,1.0,1.5,38.0,1,1.0
0.5890990651932976,0.624,0,5.0,1.0,17,1.0,1.0,0.0,0.0,0.0,0.0,2.5,4.0,1,0.0
0.5890990651932976,0.624,1,3.0,3.0,77,1.0,1.0,0.0,0.0,0.0,1.0,0.75,26.0,1,1.0
0.24164557530227906,0.92,1,0.0,3.0,67,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0,0.0
0.2264656466135978,0.698,0,3.0,1.0,25,1.0,1.0,0.0,0.0,1.0,0.0,1.5,8.0,1,0.0
0.13754229116288766,0.802,1,5.0,1.0,174,0.0,1.0,0.0,0.0,0.0,0.0,2.5,22.0,1,0.0
0.5890990651932976,0.624,0,3.0,0.0,308,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1,1.0
0.11208364474709248,0.913,1,0.0,3.0,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,1,1.0
0.21253034581309455,0.92,0,3.0,0.0,42,0.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,1,1.0
0.5890990651932976,0.624,0,3.0,0.0,100,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0,1.0
0.3281828305722102,0.698,0,0.0,1.0,98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1,1.0
0.3171884881398127,0.7659999999999999,0,3.0,2.0,168,0.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,1,1.0
0.24164557530227906,0.92,1,0.0,1.0,90,1.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,1,0.0
0.21253034581309455,0.92,1,7.0,5.0,143,1.0,1.0,0.0,0.0,0.0,0.0,1.1666666666666667,42.0,1,0.0
0.1021397400963342,0.926,0,3.0,0.0,74,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0,0.0
0.31646004610900863,0.698,1,2.0,1.0,89,1.0,1.0,0.0,0.0,0.0,0.0,1.0,63.0,1,0.0
0.26693011051718696,0.762,1,3.0,1.0,64,1.0,1.0,0.0,0.0,0.0,1.0,1.5,38.0,1,1.0
0.21253034581309455,0.92,1,7.0,1.0,16,1.0,1.0,0.0,0.0,0.0,0.0,3.5,10.0,1,0.0
0.4771788088374282,0.5579999999999999,1,0.0,0.0,61,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1,1.0
0.1055304933545208,0.897,1,2.0,1.0,27,1.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,1,0.0
0.12121923798352167,0.91,1,5.0,1.0,33,1.0,1.0,0.0,0.0,0.0,0.0,2.5,0.0,1,0.0
0.21253034581309455,0.92,1,2.0,1.0,31,1.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,1,1.0
0.2325817451446533,0.887,1,5.0,3.0,107,1.0,1.0,0.0,0.0,0.0,0.0,1.25,30.0,1,1.0
0.25643879906582007,0.754,1,2.0,5.0,134,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,42.0,1,0.0
0.21253034581309455,0.92,1,5.0,1.0,84,1.0,1.0,0.0,0.0,0.0,0.0,2.5,12.0,1,0.0
0.23651586227738208,0.745,0,3.0,0.0,91,0.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,1,0.0
0.21253034581309455,0.92,1,3.0,1.0,112,1.0,1.0,0.0,0.0,0.0,1.0,1.5,42.0,1,1.0
0.259496180447505,0.727,0,3.0,1.0,44,0.0,1.0,0.0,0.0,0.0,1.0,1.5,8.0,1,1.0
0.21253034581309455,0.92,1,2.0,5.0,59,1.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,63.0,1,0.0
0.12121923798352167,0.91,1,3.0,2.0,161,1.0,1.0,0.0,0.0,0.0,1.0,1.0,42.0,1,0.0
0.21253034581309455,0.92,1,7.0,4.0,72,1.0,0.0,0.0,0.0,0.0,0.0,1.4,42.0,0,0.0
0.21253034581309455,0.92,1,2.0,1.0,39,1.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,1,0.0
0.12098738298179221,0.866,0,4.0,1.0,103,1.0,1.0,0.0,0.0,1.0,0.0,2.0,15.0,1,1.0
0.5890990651932976,0.624,0,3.0,0.0,39,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,1,0.0
0.21253034581309455,0.92,1,2.0,1.0,84,1.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0,0.0
0.21253034581309455,0.92,1,3.0,1.0,27,1.0,1.0,0.0,0.0,0.0,0.0,1.5,8.0,1,0.0
0.3171884881398127,0.7659999999999999,1,5.0,2.0,33,1.0,1.0,0.0,0.0,0.0,0.0,1.6666666666666667,12.0,1,0.0
0.21253034581309455,0.92,1,3.0,1.0,28,1.0,1.0,0.0,0.0,0.0,0.0,1.5,42.0,1,0.0
0.21253034581309455,0.92,1,5.0,5.0,33,1.0,1.0,0.0,0.0,1.0,0.0,0.8333333333333334,42.0,1,0.0
0.21253034581309455,0.92,1,2.0,1.0,92,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,0.0
0.1055304933545208,0.897,0,3.0,1.0,17,0.0,1.0,0.0,0.0,0.0,1.0,1.5,12.0,1,1.0
0.12121923798352167,0.91,1,3.0,1.0,51,1.0,1.0,0.0,0.0,0.0,0.0,1.5,30.0,1,0.0
0.21253034581309455,0.92,1,3.0,1.0,35,1.0,1.0,0.0,0.0,0.0,1.0,1.5,8.0,1,1.0
0.21253034581309455,0.92,1,3.0,0.0,28,1.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,1,0.0
0.1021397400963342,0.926,0,3.0,2.0,23,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0,0.0
0.1021397400963342,0.926,1,7.0,5.0,41,0.0,1.0,0.0,0.0,0.0,0.0,1.1666666666666667,38.0,1,0.0
0.09995408432052044,0.893,1,0.0,1.0,21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,1,0.0
0.5890990651932976,0.624,1,2.0,1.0,35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,1,1.0
0.3017459584078402,0.767,0,3.0,0.0,52,1.0,1.0,0.0,0.0,0.0,1.0,3.0,20.0,1,0.0
0.21253034581309455,0.92,1,5.0,1.0,68,0.0,1.0,0.0,0.0,0.0,0.0,2.5,38.0,1,0.0
0.5633843969915623,0.55,1,3.0,1.0,228,1.0,1.0,0.0,0.0,0.0,0.0,1.5,10.0,1,1.0
0.12121923798352167,0.91,0,3.0,1.0,50,0.0,1.0,0.0,0.0,0.0,1.0,1.5,12.0,1,0.0
0.21253034581309455,0.92,1,4.0,3.0,122,1.0,1.0,0.0,0.0,0.0,0.0,1.0,33.0,1,0.0
0.21253034581309455,0.92,0,3.0,1.0,58,0.0,1.0,0.0,0.0,0.0,1.0,1.5,33.0,1,0.0
0.21253034581309455,0.92,0,3.0,1.0,176,1.0,0.0,1.0,0.0,0.0,1.0,1.5,8.0,0,0.0
0.13023473776826403,0.855,1,0.0,1.0,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,1,0.0
0.24164557530227906,0.92,1,2.0,3.0,147,1.0,1.0,0.0,0.0,0.0,0.0,0.5,42.0,1,0.0
0.24164557530227906,0.92,0,3.0,2.0,39,0.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,1,1.0
0.5890990651932976,0.624,1,2.0,5.0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,42.0,0,0.0
0.26693011051718696,0.762,0,3.0,3.0,49,0.0,1.0,0.0,0.0,0.0,1.0,0.75,10.0,1,0.0
0.13283292890215517,0.895,1,2.0,2.0,13,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,12.0,1,1.0
0.5890990651932976,0.624,1,7.0,0.0,298,1.0,1.0,0.0,0.0,0.0,0.0,7.0,10.0,1,1.0
0.5890990651932976,0.624,1,4.0,1.0,37,1.0,1.0,0.0,0.0,0.0,0.0,2.0,16.0,1,0.0
0.1055304933545208,0.897,0,3.0,0.0,40,0.0,1.0,0.0,0.0,0.0,0.0,3.0,10.0,1,0.0
0.21253034581309455,0.92,1,7.0,5.0,86,1.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,42.0,0,0.0
0.5890990651932976,0.624,1,3.0,5.0,36,1.0,0.0,0.0,0.0,0.0,1.0,0.5,14.0,0,1.0
0.21253034581309455,0.92,1,6.0,1.0,11,1.0,1.0,0.0,0.0,0.0,0.0,3.0,52.0,1,0.0
0.2456576505639027,0.698,1,2.0,2.0,53,0.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,3.0,0,0.0
0.0999173517769368,0.794,1,3.0,1.0,84,0.0,1.0,0.0,0.0,0.0,1.0,1.5,10.0,1,0.0
0.25643879906582007,0.754,1,0.0,1.0,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1,0.0
0.546985898626709,0.527,1,3.0,1.0,104,0.0,1.0,0.0,0.0,0.0,1.0,1.5,8.0,1,0.0
0.10617251729087825,0.949,1,1.0,5.0,19,1.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,20.0,1,0.0
0.23945419548479707,0.698,0,3.0,0.0,96,1.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,0,0.0
0.10780262342006705,0.899,1,3.0,5.0,54,1.0,0.0,0.0,0.0,0.0,1.0,0.5,16.0,0,0.0
0.20130279698986472,0.8270000000000001,1,3.0,5.0,116,0.0,0.0,1.0,0.0,0.0,0.0,0.5,3.0,0,0.0
0.1021397400963342,0.926,1,0.0,1.0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1,0.0
0.24164557530227906,0.92,1,2.0,5.0,96,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,63.0,1,0.0
0.09995408432052044,0.893,1,3.0,1.0,67,1.0,1.0,0.0,0.0,0.0,1.0,1.5,63.0,1,0.0
0.21253034581309455,0.92,1,7.0,4.0,59,1.0,0.0,0.0,0.0,0.0,0.0,1.4,34.0,0,0.0
0.5890990651932976,0.624,1,3.0,2.0,214,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,1,0.0
0.25738792070515937,0.84,1,0.0,0.0,63,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,1,0.0
0.21253034581309455,0.92,1,0.0,1.0,33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0.0
0.21253034581309455,0.92,0,3.0,5.0,55,0.0,1.0,0.0,0.0,0.0,1.0,0.5,27.0,1,1.0
0.10290471401923681,0.939,0,3.0,3.0,17,0.0,0.0,1.0,0.0,0.0,0.0,0.75,3.0,0,0.0
0.2341812932271956,0.698,0,3.0,0.0,34,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0,0.0
0.21253034581309455,0.92,1,3.0,1.0,101,1.0,1.0,0.0,0.0,0.0,1.0,1.5,42.0,1,0.0
0.21253034581309455,0.92,1,0.0,5.0,50,0.0,1.0,0.0,1.0,0.0,0.0,0.0,42.0,1,0.0
0.3368217692015274,0.691,1,4.0,2.0,96,0.0,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,18.0,1,0.0
0.1021397400963342,0.926,1,3.0,4.0,61,0.0,1.0,0.0,0.0,0.0,1.0,0.6,22.0,1,1.0
0.1021397400963342,0.926,0,2.0,1.0,51,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,1,1.0
0.21253034581309455,0.92,1,5.0,1.0,26,1.0,1.0,0.0,0.0,0.0,0.0,2.5,22.0,1,0.0
0.5890990651932976,0.624,0,3.0,0.0,22,0.0,1.0,0.0,0.0,0.0,0.0,3.0,8.0,1,1.0
0.3171884881398127,0.698,1,5.0,1.0,14,1.0,1.0,0.0,0.0,0.0,0.0,2.5,32.0,1,0.0
0.1055304933545208,0.897,1,4.0,2.0,18,1.0,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,63.0,1,0.0
0.5890990651932976,0.624,1,7.0,1.0,38,1.0,1.0,0.0,0.0,0.0,0.0,3.5,0.0,1,1.0
0.1837699659417797,0.804,1,4.0,1.0,99,1.0,1.0,0.0,0.0,0.0,0.0,2.0,42.0,1,0.0
0.10290471401923681,0.939,0,3.0,0.0,7,0.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,0,0.0
0.21253034581309455,0.92,1,3.0,1.0,154,1.0,0.0,0.0,0.0,0.0,1.0,1.5,30.0,0,0.0
0.10448910348427509,0.836,1,2.0,1.0,8,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,0.0
0.5890990651932976,0.624,1,1.0,1.0,7,1.0,1.0,0.0,0.0,1.0,0.0,0.5,6.0,1,1.0
0.5890990651932976,0.624,0,3.0,0.0,6,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0,1.0
0.5890990651932976,0.624,1,3.0,1.0,242,0.0,1.0,0.0,0.0,0.0,0.0,1.5,12.0,1,0.0
0.38875114185045023,0.698,1,7.0,1.0,109,1.0,1.0,0.0,0.0,0.0,0.0,3.5,18.0,1,0.0
0.5890990651932976,0.624,1,3.0,1.0,50,1.0,1.0,0.0,0.0,0.0,0.0,1.5,12.0,1,1.0
0.5890990651932976,0.624,0,3.0,0.0,106,0.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,1,1.0
0.09681344420264924,0.924,1,2.0,1.0,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1,0.0
0.1837699659417797,0.804,1,3.0,1.0,48,1.0,1.0,0.0,0.0,0.0,0.0,1.5,15.0,1,0.0
0.21253034581309455,0.92,1,3.0,2.0,22,1.0,1.0,0.0,0.0,0.0,1.0,1.0,42.0,1,0.0
0.3017459584078402,0.767,1,1.0,1.0,22,1.0,1.0,0.0,1.0,0.0,0.0,0.5,6.0,1,0.0
0.3770842347942151,0.789,0,3.0,1.0,43,1.0,1.0,0.0,0.0,0.0,1.0,1.5,0.0,1,1.0
0.21253034581309455,0.92,1,2.0,1.0,23,1.0,1.0,0.0,0.0,0.0,0.0,1.0,51.0,1,0.0
0.24164557530227906,0.92,1,6.0,2.0,92,1.0,1.0,0.0,0.0,0.0,0.0,2.0,30.0,1,0.0
0.25643879906582007,0.754,1,3.0,3.0,57,0.0,1.0,0.0,0.0,0.0,1.0,0.75,16.0,1,1.0
0.21253034581309455,0.92,1,2.0,1.0,163,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,1,1.0
0.1021397400963342,0.926,0,3.0,0.0,48,1.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,0,0.0
0.5890990651932976,0.624,1,7.0,1.0,78,0.0,1.0,0.0,0.0,0.0,0.0,3.5,28.0,1,1.0
0.09995408432052044,0.893,1,2.0,2.0,11,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,14.0,1,0.0
0.11208364474709248,0.913,1,5.0,3.0,46,1.0,0.0,1.0,0.0,0.0,0.0,1.25,21.0,0,0.0
0.21253034581309455,0.92,1,3.0,5.0,91,1.0,1.0,0.0,0.0,0.0,1.0,0.5,63.0,1,0.0
0.21253034581309455,0.92,1,2.0,5.0,59,1.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,54.0,1,0.0
0.38258981003337,0.682,1,3.0,4.0,51,1.0,1.0,0.0,0.0,0.0,1.0,0.6,28.0,1,0.0
0.1055304933545208,0.897,1,3.0,5.0,63,1.0,1.0,0.0,0.0,0.0,1.0,0.5,63.0,1,0.0
0.21253034581309455,0.92,1,0.0,1.0,90,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1,0.0
0.16654512516216194,0.8270000000000001,1,5.0,1.0,77,0.0,0.0,1.0,0.0,0.0,0.0,2.5,7.0,0,0.0
0.21253034581309455,0.92,1,5.0,5.0,126,1.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,63.0,1,0.0
0.21253034581309455,0.92,0,3.0,5.0,56,1.0,0.0,0.0,0.0,0.0,1.0,0.5,40.0,0,1.0
0.5890990651932976,0.624,0,3.0,0.0,34,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,0,0.0
0.1021397400963342,0.926,1,5.0,4.0,34,1.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0,0.0
